,userId,movieId,rating,timestamp
54,2,339,3.0,1996-06-21 13:11:32
55,2,349,4.0,1996-06-21 13:10:41
56,2,350,4.0,1996-06-21 13:14:57
57,2,356,3.0,1996-06-21 13:13:48
58,2,357,3.0,1996-06-21 13:15:49
59,2,364,3.0,1996-06-21 13:13:24
60,2,367,3.0,1996-06-21 13:13:39
61,2,370,2.0,1996-06-21 13:18:52
62,2,371,3.0,1996-06-21 13:19:28
63,2,372,3.0,1996-06-21 13:21:34
64,2,377,3.0,1996-06-21 13:15:10
65,2,382,3.0,1996-06-21 13:22:45
66,2,405,2.0,1996-06-21 13:24:06
67,2,410,3.0,1996-06-21 13:12:12
68,2,454,4.0,1996-06-21 13:13:24
69,2,457,3.0,1996-06-21 13:11:51
70,2,468,4.0,1996-06-21 13:16:30
71,2,474,2.0,1996-06-21 13:17:08
72,2,480,4.0,1996-06-21 13:14:03
73,2,485,3.0,1996-06-21 13:18:38
74,2,497,3.0,1996-06-21 13:18:00
75,2,500,4.0,1996-06-21 13:15:31
76,2,508,4.0,1996-06-21 13:17:40
77,2,509,4.0,1996-06-21 13:15:19
78,2,515,4.0,1996-06-21 13:16:57
79,2,527,4.0,1996-06-21 13:15:31
80,2,537,4.0,1996-06-21 13:23:19
81,2,539,3.0,1996-06-21 13:16:07
82,2,550,3.0,1996-06-21 13:21:49
83,2,551,5.0,1996-06-21 13:16:07
84,2,552,3.0,1996-06-21 13:17:40
85,2,585,5.0,1996-06-21 13:16:57
86,2,586,3.0,1996-06-21 13:16:30
87,2,587,3.0,1996-06-21 13:16:19
88,2,588,3.0,1996-06-21 13:10:41
89,2,589,5.0,1996-06-21 13:14:57
90,2,590,5.0,1996-06-21 13:09:55
91,2,592,5.0,1996-06-21 13:09:55
92,2,593,3.0,1996-06-21 13:11:51
93,2,616,3.0,1996-06-21 13:18:52
94,2,661,4.0,1996-06-21 13:22:21
95,2,720,4.0,1996-06-21 13:19:38
96,3,60,3.0,2011-02-28 03:54:35
97,3,110,4.0,2011-02-28 20:40:49
98,3,247,3.5,2011-02-28 03:53:57
99,3,267,3.0,2011-02-28 03:56:01
100,3,296,4.5,2011-02-28 04:06:58
101,3,318,5.0,2011-02-28 04:02:01
102,3,355,2.5,2011-02-28 03:53:09
103,3,356,5.0,2011-02-28 04:02:47
104,3,377,2.5,2011-02-28 21:00:42
105,3,527,3.0,2011-02-28 04:08:48
106,3,588,3.0,2011-02-28 20:41:40
107,3,592,3.0,2011-02-28 21:00:47
108,3,593,3.0,2011-02-28 20:37:20
109,3,595,2.0,2011-02-28 21:01:00
110,3,736,3.5,2011-02-28 23:39:47
111,3,778,4.0,2011-02-28 04:19:17
112,3,866,3.0,2011-02-28 03:54:47
113,3,1197,5.0,2011-02-28 23:39:30
114,3,1210,3.0,2011-02-28 20:36:35
115,3,1235,4.0,2011-02-28 03:53:48
116,3,1271,3.0,2011-02-28 03:53:25
117,3,1378,4.0,2011-02-28 03:54:18
118,3,1580,3.5,2011-02-28 20:41:29
119,3,1721,4.5,2011-02-28 21:00:36
120,3,1884,4.0,2011-02-28 04:19:03
121,3,2028,4.0,2011-02-28 20:37:42
122,3,2318,4.0,2011-02-28 03:55:53
123,3,2513,3.0,2011-02-28 03:56:29
124,3,2694,3.0,2011-02-28 04:11:50
125,3,2702,3.5,2011-02-28 03:56:36
126,3,2716,3.0,2011-02-28 21:13:37
127,3,2762,3.5,2011-02-28 20:40:57
128,3,2841,4.0,2011-02-28 03:55:33
129,3,2858,4.0,2011-02-28 20:37:05
130,3,2959,5.0,2011-02-28 04:14:34
131,3,3243,3.0,2011-02-28 03:59:28
132,3,3510,4.0,2011-02-28 03:53:53
133,3,3949,5.0,2011-02-28 04:19:34
134,3,5349,3.0,2011-02-28 21:01:06
135,3,5669,3.5,2011-02-28 04:11:12
136,3,6377,3.0,2011-02-28 20:41:20
137,3,7153,2.5,2011-02-28 20:36:27
138,3,7361,3.0,2011-02-28 20:41:05
139,3,8622,3.5,2011-02-28 03:54:10
140,3,8636,3.0,2011-02-28 23:39:26
141,3,27369,3.5,2011-02-28 04:09:15
142,3,44191,3.5,2011-02-28 23:39:00
143,3,48783,4.5,2011-02-28 04:06:01
144,3,50068,4.5,2011-02-28 04:07:47
145,3,58559,3.0,2011-02-28 20:41:11
146,3,84236,4.0,2011-02-28 20:42:10
147,4,10,4.0,2000-02-06 05:17:25
148,4,34,5.0,2000-02-07 11:32:36
149,4,112,5.0,2000-02-06 05:16:22
150,4,141,5.0,2000-02-07 11:34:41
151,4,153,4.0,2000-02-06 05:29:06
152,4,173,3.0,2000-02-06 05:29:06
153,4,185,3.0,2000-02-07 11:40:47
154,4,260,5.0,2000-02-05 20:30:42
155,4,289,4.0,2000-02-05 20:26:42
156,4,296,5.0,2000-02-07 04:55:08
157,4,329,3.0,2000-02-06 05:16:58
158,4,349,5.0,2000-02-06 05:16:22
159,4,356,5.0,2000-02-07 11:36:03
160,4,357,5.0,2000-02-07 11:34:41
161,4,364,5.0,2000-02-07 19:52:18
162,4,367,4.0,2000-02-07 04:58:07
163,4,380,3.0,2000-02-06 05:15:34
164,4,410,3.0,2000-02-07 11:38:03
165,4,431,3.0,2000-02-07 04:56:12
166,4,434,4.0,2000-02-06 05:18:08
167,4,435,1.0,2000-02-07 11:42:15
168,4,440,4.0,2000-02-07 11:36:42
169,4,442,4.0,2000-02-07 11:40:28
170,4,464,4.0,2000-02-06 05:28:35
171,4,480,5.0,2000-02-06 05:16:22
172,4,541,5.0,2000-02-05 20:31:31
173,4,588,5.0,2000-02-07 19:51:26
174,4,589,5.0,2000-02-07 11:38:58
175,4,590,3.0,2000-02-06 05:15:34
176,4,594,5.0,2000-02-07 19:52:18
177,4,596,5.0,2000-02-07 19:53:58
178,4,610,4.0,2000-02-08 04:57:18
179,4,616,5.0,2000-02-07 19:50:44
180,4,858,5.0,2000-02-05 20:30:22
181,4,903,5.0,2000-02-07 11:26:29
182,4,910,4.0,2000-02-07 11:28:26
183,4,913,5.0,2000-02-07 11:27:27
184,4,919,5.0,2000-02-07 19:49:56
185,4,1011,4.0,2000-02-07 11:30:54
186,4,1016,4.0,2000-02-07 11:28:42
187,4,1022,5.0,2000-02-07 19:53:58
188,4,1028,5.0,2000-02-07 19:53:58
189,4,1030,5.0,2000-02-07 05:06:17
190,4,1031,5.0,2000-02-07 05:06:17
191,4,1032,5.0,2000-02-07 19:52:18
192,4,1033,5.0,2000-02-07 19:53:58
193,4,1036,5.0,2000-02-07 05:04:04
194,4,1073,5.0,2000-02-07 11:29:32
195,4,1079,5.0,2000-02-06 05:32:03
196,4,1089,5.0,2000-02-07 04:55:32
197,4,1097,5.0,2000-02-05 20:26:11
198,4,1125,5.0,2000-02-07 11:29:59
199,4,1127,5.0,2000-02-07 05:04:35
200,4,1136,5.0,2000-02-07 11:29:32
201,4,1194,5.0,2000-02-07 11:30:19
202,4,1196,5.0,2000-02-05 20:32:53
203,4,1197,5.0,2000-02-06 05:31:30
204,4,1198,5.0,2000-02-05 20:32:53
205,4,1200,5.0,2000-02-07 05:04:04
206,4,1206,5.0,2000-02-07 05:02:39
207,4,1208,5.0,2000-02-05 20:32:53
208,4,1210,5.0,2000-02-05 20:25:14
209,4,1213,5.0,2000-02-07 04:55:08
210,4,1214,5.0,2000-02-06 05:11:01
211,4,1219,5.0,2000-02-05 20:32:53
212,4,1220,5.0,2000-02-06 05:32:03
213,4,1222,5.0,2000-02-07 11:18:13
214,4,1225,5.0,2000-02-05 20:32:53
215,4,1230,5.0,2000-02-07 11:29:32
216,4,1240,5.0,2000-02-07 05:04:04
217,4,1243,5.0,2000-02-07 11:31:59
218,4,1257,5.0,2000-02-06 05:33:22
219,4,1258,5.0,2000-02-07 11:19:03
220,4,1259,4.0,2000-02-06 05:32:39
221,4,1265,5.0,2000-02-07 11:33:11
222,4,1270,5.0,2000-02-06 05:32:03
223,4,1278,5.0,2000-02-07 11:29:32
224,4,1282,5.0,2000-02-07 19:49:56
225,4,1285,4.0,2000-02-06 05:32:39
226,4,1288,5.0,2000-02-06 05:31:30
227,4,1291,5.0,2000-02-07 11:19:03
228,4,1298,4.0,2000-02-07 11:22:07
229,4,1307,4.0,2000-02-06 05:33:22
230,4,1332,4.0,2000-02-07 05:04:35
231,4,1334,5.0,2000-02-08 04:57:54
232,4,1344,5.0,2000-02-07 11:27:27
233,4,1356,4.0,2000-02-06 05:16:22
234,4,1371,4.0,2000-02-06 05:11:42
235,4,1372,3.0,2000-02-07 11:40:04
236,4,1374,4.0,2000-02-07 11:19:47
237,4,1376,3.0,2000-02-07 11:21:44
238,4,1377,3.0,2000-02-06 05:18:08
239,4,1380,5.0,2000-02-07 05:06:17
240,4,1387,5.0,2000-02-06 05:11:01
241,4,1388,4.0,2000-02-06 05:11:42
242,4,1396,5.0,2000-02-07 04:56:12
243,4,1544,3.0,2000-02-06 05:27:10
244,4,1580,5.0,2000-02-07 11:39:38
245,4,1663,4.0,2000-02-06 05:32:39
246,4,1674,5.0,2000-02-07 05:04:04
247,4,1805,1.0,2000-02-07 04:57:44
248,4,1858,5.0,2000-02-07 11:35:38
249,4,1917,4.0,2000-02-06 05:18:08
250,4,1918,2.0,2000-02-07 04:59:16
251,4,1953,5.0,2000-02-06 05:11:01
252,4,1954,5.0,2000-02-06 05:11:01
253,4,1961,5.0,2000-02-07 11:19:03
254,4,1967,3.0,2000-02-07 19:52:18
255,4,1968,5.0,2000-02-06 05:32:39
256,4,1994,5.0,2000-02-07 05:05:09
257,4,2000,5.0,2000-02-06 05:33:22
258,4,2002,3.0,2000-02-07 04:58:27
259,4,2003,2.0,2000-02-07 11:22:50
260,4,2005,5.0,2000-02-07 05:01:10
261,4,2014,4.0,2000-02-07 11:30:54
262,4,2018,5.0,2000-02-05 20:26:11
263,4,2020,4.0,2000-02-06 05:35:38
264,4,2021,4.0,2000-02-07 05:01:54
265,4,2033,4.0,2000-02-08 04:57:19
266,4,2034,4.0,2000-02-07 05:03:03
267,4,2046,5.0,2000-02-06 05:16:58
268,4,2054,3.0,2000-02-07 05:01:54
269,4,2064,5.0,2000-02-07 11:17:28
270,4,2078,5.0,2000-02-07 19:50:44
271,4,2080,5.0,2000-02-07 11:28:26
272,4,2081,4.0,2000-02-08 04:57:19
273,4,2085,5.0,2000-02-07 19:50:44
274,4,2086,5.0,2000-02-07 05:01:54
275,4,2087,5.0,2000-02-07 19:53:58
276,4,2091,5.0,2000-02-07 05:03:03
277,4,2094,4.0,2000-02-07 11:40:28
278,4,2096,5.0,2000-02-07 19:52:18
279,4,2100,5.0,2000-02-07 05:01:54
280,4,2102,5.0,2000-02-07 19:49:56
281,4,2105,4.0,2000-02-07 05:01:54
282,4,2109,5.0,2000-02-07 11:29:59
283,4,2110,3.0,2000-02-07 05:05:09
284,4,2114,5.0,2000-02-07 11:22:07
285,4,2115,5.0,2000-02-07 11:23:14
286,4,2124,4.0,2000-02-07 11:36:03
287,4,2140,5.0,2000-02-07 05:01:10
288,4,2141,4.0,2000-02-08 04:57:19
289,4,2143,4.0,2000-02-07 05:01:54
290,4,2144,5.0,2000-02-06 05:33:23
291,4,2161,5.0,2000-02-07 05:01:10
292,4,2174,5.0,2000-02-07 05:01:10
293,4,2193,3.0,2000-02-07 05:01:10
294,4,2194,5.0,2000-02-07 11:19:24
295,4,2248,4.0,2000-02-06 05:32:39
296,4,2263,3.0,2000-02-07 05:05:09
297,4,2268,5.0,2000-02-07 04:56:12
298,4,2289,5.0,2000-02-07 11:32:36
299,4,2348,4.0,2000-02-07 11:22:07
300,4,2371,4.0,2000-02-06 05:33:23
301,4,2403,4.0,2000-02-07 11:23:14
302,4,2406,5.0,2000-02-07 11:23:14
303,4,2409,4.0,2000-02-06 05:11:42
304,4,2454,5.0,2000-02-08 04:57:54
305,4,2467,5.0,2000-02-07 11:21:15
306,4,2551,4.0,2000-02-07 05:04:35
307,4,2616,1.0,2000-02-07 04:59:53
308,4,2628,5.0,2000-02-06 05:16:22
309,4,2640,5.0,2000-02-06 05:11:01
310,4,2659,3.0,2000-02-07 11:17:51
311,4,2683,4.0,2000-02-07 05:08:17
312,4,2699,4.0,2000-02-07 05:08:17
313,4,2716,5.0,2000-02-06 05:32:03
314,4,2723,5.0,2000-02-06 05:16:22
315,4,2734,4.0,2000-02-05 20:25:14
316,4,2770,1.0,2000-02-07 05:08:41
317,4,2788,5.0,2000-02-07 11:29:59
318,4,2791,5.0,2000-02-06 05:31:30
319,4,2795,4.0,2000-02-06 05:33:23
320,4,2797,5.0,2000-02-07 05:01:10
321,4,2804,5.0,2000-02-06 05:35:38
322,4,2822,3.0,2000-02-06 05:27:10
323,4,2867,3.0,2000-02-07 11:21:15
324,4,2872,5.0,2000-02-07 05:01:54
325,4,2877,5.0,2000-02-07 05:06:17
326,4,2902,2.0,2000-02-07 05:05:09
327,4,2903,1.0,2000-02-07 05:05:09
328,4,2916,4.0,2000-02-06 05:15:34
329,4,2918,5.0,2000-02-06 05:32:39
330,4,2968,5.0,2000-02-07 05:01:10
331,4,2986,3.0,2000-02-07 05:00:15
332,4,2987,5.0,2000-02-07 11:20:07
333,4,2991,5.0,2000-02-06 05:11:01
334,4,3016,3.0,2000-02-07 05:09:03
335,4,3034,5.0,2000-02-07 19:50:44
336,4,3039,4.0,2000-02-06 05:32:39
337,4,3040,5.0,2000-02-07 11:30:19
338,4,3060,5.0,2000-02-07 11:34:16
339,4,3071,4.0,2000-02-07 11:18:35
340,4,3101,4.0,2000-02-07 05:04:35
341,4,3104,4.0,2000-02-06 05:33:23
342,4,3108,5.0,2000-02-07 11:35:38
343,4,3169,4.0,2000-02-07 11:21:44
344,4,3208,2.0,2000-02-05 20:29:06
345,4,3210,4.0,2000-02-06 05:32:03
346,4,3251,5.0,2000-02-07 11:22:50
347,4,3255,4.0,2000-02-07 11:35:38
348,4,3263,3.0,2000-02-07 11:37:25
349,4,3265,5.0,2000-02-07 04:55:32
350,4,4006,2.0,2000-02-08 04:57:18
351,5,3,4.0,2006-11-13 00:42:37
352,5,39,4.0,2006-11-13 00:42:32
353,5,104,4.0,2006-11-13 00:37:19
354,5,141,4.0,2006-11-13 00:30:42
355,5,150,4.0,2006-11-13 00:33:24
356,5,231,3.5,2006-11-13 00:22:42
357,5,277,4.5,2006-11-13 00:13:28
358,5,344,3.5,2006-11-13 00:20:36
359,5,356,4.0,2006-11-13 00:29:12
360,5,364,4.0,2006-11-13 00:22:32
361,5,367,4.0,2006-11-13 00:22:35
362,5,377,4.0,2006-11-13 00:20:10
363,5,440,4.0,2006-11-13 00:34:37
364,5,500,4.5,2006-11-13 00:21:58
365,5,586,4.0,2006-11-13 00:33:12
366,5,588,3.5,2006-11-13 00:19:11
367,5,595,4.0,2006-11-13 00:29:50
368,5,597,5.0,2006-11-13 00:21:51
369,5,788,3.5,2006-11-13 00:43:13
370,5,858,2.5,2006-11-13 00:20:51
371,5,903,3.5,2006-11-13 00:12:15
372,5,919,4.0,2006-11-13 00:31:26
373,5,1022,4.0,2006-11-13 00:15:16
374,5,1035,5.0,2006-11-13 00:11:43
375,5,1193,3.0,2006-11-13 00:29:33
376,5,1221,2.5,2006-11-13 00:30:39
377,5,1247,4.0,2006-11-13 00:36:22
378,5,1307,4.0,2006-11-13 00:34:55
379,5,1380,5.0,2006-11-13 00:10:44
380,5,1393,3.5,2006-11-13 00:29:25
381,5,1485,4.5,2006-11-13 00:36:48
382,5,1544,3.5,2006-11-13 00:36:02
383,5,1682,4.0,2006-11-13 00:30:14
384,5,1721,4.0,2006-11-13 00:22:24
385,5,1777,4.0,2006-11-13 00:36:41
386,5,1784,4.5,2006-11-13 00:30:51
387,5,1923,4.5,2006-11-13 00:22:06
388,5,1961,4.0,2006-11-13 00:21:15
389,5,1968,4.0,2006-11-13 00:32:04
390,5,1997,3.5,2006-11-13 00:36:33
391,5,2023,1.5,2006-11-13 00:13:08
392,5,2081,5.0,2006-11-13 00:11:49
393,5,2273,4.0,2006-11-13 00:14:36
394,5,2294,4.0,2006-11-13 00:14:11
395,5,2355,3.5,2006-11-13 00:29:44
396,5,2424,4.0,2006-11-13 00:13:13
397,5,2502,3.5,2006-11-13 00:31:30
398,5,2683,4.0,2006-11-13 00:21:19
399,5,2694,4.5,2006-11-13 00:14:53
400,5,2706,4.0,2006-11-13 00:30:46
401,5,2762,3.5,2006-11-13 00:22:23
402,5,2770,3.5,2006-11-13 00:42:27
403,5,2918,3.5,2006-11-13 00:31:18
404,5,2997,3.5,2006-11-13 00:28:47
405,5,3114,3.5,2006-11-13 00:31:03
406,5,3176,3.5,2006-11-13 00:33:28
407,5,3408,4.0,2006-11-13 00:28:57
408,5,3753,3.5,2006-11-13 00:12:28
409,5,3897,4.5,2006-11-13 00:30:35
410,5,3948,3.5,2006-11-13 00:29:58
411,5,4014,4.0,2006-11-13 00:14:33
412,5,4018,4.0,2006-11-13 00:43:45
413,5,4022,3.5,2006-11-13 00:21:36
414,5,4025,4.5,2006-11-13 00:45:45
415,5,4306,3.5,2006-11-13 00:28:23
416,5,4308,3.5,2006-11-13 00:32:34
417,5,4447,4.5,2006-11-13 00:43:53
418,5,4718,3.5,2006-11-13 00:45:31
419,5,4963,3.0,2006-11-13 00:19:08
420,5,4995,4.5,2006-11-13 00:20:16
421,5,5266,3.5,2006-11-13 00:43:15
422,5,5299,4.5,2006-11-13 00:14:59
423,5,5349,4.5,2006-11-13 00:20:06
424,5,5464,4.0,2006-11-13 00:34:03
425,5,5669,3.5,2006-11-13 00:30:06
426,5,5679,4.5,2006-11-13 00:33:09
427,5,5816,3.0,2006-11-13 00:21:28
428,5,5995,4.0,2006-11-13 00:35:33
429,5,6218,3.5,2006-11-13 00:34:51
430,5,6373,4.0,2006-11-13 00:36:12
431,5,6377,4.0,2006-11-13 00:20:26
432,5,6502,4.0,2006-11-13 00:34:15
433,5,6711,2.5,2006-11-13 00:13:58
434,5,6942,4.0,2006-11-13 00:35:11
435,5,8376,4.0,2006-11-13 00:39:02
436,5,8464,4.0,2006-11-13 00:33:01
437,5,8622,3.5,2006-11-13 00:28:38
438,5,8636,4.5,2006-11-13 00:19:53
439,5,8644,4.0,2006-11-13 00:33:46
440,5,30707,4.5,2006-11-13 00:32:20
441,5,30749,4.5,2006-11-13 00:38:22
442,5,30793,3.5,2006-11-13 00:29:37
443,5,33166,5.0,2006-11-13 00:30:11
444,5,33679,4.0,2006-11-13 00:35:17
445,5,34162,4.5,2006-11-13 00:30:27
446,5,35836,4.0,2006-11-13 00:31:15
447,5,40819,4.5,2006-11-13 00:31:23
448,5,41566,4.0,2006-11-13 00:29:04
449,5,41569,4.0,2006-11-13 00:29:27
450,5,48385,4.5,2006-11-13 00:32:37
451,6,111,4.0,2005-02-24 16:16:52
452,6,158,2.0,2005-02-11 16:04:23
453,6,173,2.0,2005-02-24 16:17:08
454,6,293,5.0,2005-02-11 16:08:59
455,6,596,4.0,2005-02-11 16:04:29
456,6,903,4.0,2005-02-11 16:04:59
457,6,1204,5.0,2005-02-11 16:04:26
458,6,1250,4.5,2005-02-11 16:04:44
459,6,1259,4.5,2005-02-24 16:16:36
460,6,1276,4.5,2005-02-11 16:05:09
461,6,1285,4.5,2005-02-11 16:05:39
462,6,1358,2.0,2005-02-24 16:16:21
463,6,1639,2.0,2005-02-24 16:16:19
464,6,1687,2.0,2005-02-24 16:18:01
465,6,1747,2.0,2005-02-24 16:16:34
466,6,1876,0.5,2005-02-11 16:05:34
467,6,1909,3.0,2005-02-11 16:05:44
468,6,2001,3.0,2005-02-11 16:04:49
469,6,2019,4.0,2005-02-24 16:17:50
470,6,2072,4.0,2005-02-24 16:18:05
471,6,2174,4.0,2005-02-24 16:16:15
472,6,2502,3.5,2005-02-11 16:04:51
473,6,2528,3.0,2005-02-24 16:17:25
474,6,2529,4.0,2005-02-11 16:04:53
475,6,2571,1.0,2005-02-24 16:16:42
476,6,2657,2.0,2005-02-11 16:04:31
477,6,2692,4.0,2005-02-11 16:04:34
478,6,2723,3.0,2005-02-24 16:17:37
479,6,2761,4.5,2005-02-11 16:09:05
480,6,2890,3.0,2005-02-24 16:16:39
481,6,3052,1.0,2005-02-11 16:05:37
482,6,3114,4.0,2005-02-24 16:16:23
483,6,3300,3.5,2005-02-24 16:17:30
484,6,3751,1.5,2005-02-24 16:16:30
485,6,4641,1.5,2005-02-24 16:16:57
486,6,4975,1.5,2005-02-24 16:17:06
487,6,5952,5.0,2005-02-11 16:05:11
488,6,7090,3.0,2005-02-11 16:08:54
489,6,7153,5.0,2005-02-11 16:08:39
490,6,7361,4.0,2005-02-11 16:08:44
491,6,8368,3.5,2005-02-11 16:08:46
492,6,8636,4.0,2005-02-11 16:08:57
493,6,8784,3.0,2005-02-11 16:08:51
494,6,8874,4.5,2005-02-11 16:08:41
495,7,1,3.0,1996-12-29 14:38:23
496,7,10,3.0,1996-12-29 15:17:15
497,7,21,3.0,1996-12-29 14:48:09
498,7,31,3.0,1996-12-29 15:12:30
499,7,34,4.0,1996-12-29 14:57:41
500,7,40,4.0,1996-12-29 14:41:41
501,7,104,3.0,1996-12-29 14:39:04
502,7,110,5.0,1996-12-29 15:03:08
503,7,112,4.0,1996-12-29 14:38:40
504,7,141,4.0,1996-12-29 14:38:24
505,7,151,4.0,1996-12-29 15:03:26
506,7,198,2.0,1996-12-29 15:11:44
507,7,207,3.0,1996-12-29 15:11:45
508,7,260,5.0,1996-12-29 15:17:42
509,7,272,3.0,1996-12-29 15:03:08
510,7,316,2.0,1996-12-29 15:19:21
511,7,318,5.0,1996-12-29 15:03:07
512,7,329,3.0,1996-12-29 15:08:44
513,7,333,3.0,1996-12-29 14:49:05
514,7,345,3.0,1996-12-29 14:53:41
515,7,355,3.0,1996-12-29 14:59:01
516,7,356,3.0,1996-12-29 15:03:08
517,7,357,3.0,1996-12-29 14:50:36
518,7,364,3.0,1996-12-29 15:00:20
519,7,367,3.0,1996-12-29 14:56:30
520,7,377,3.0,1996-12-29 15:21:31
521,7,380,4.0,1996-12-29 15:21:31
522,7,480,4.0,1996-12-29 15:19:21
523,7,500,3.0,1996-12-29 14:54:29
524,7,534,4.0,1996-12-29 15:04:06
525,7,539,3.0,1996-12-29 14:54:48
526,7,541,4.0,1996-12-29 15:17:15
527,7,551,4.0,1996-12-29 15:00:19
528,7,588,4.0,1996-12-29 15:00:44
529,7,589,3.0,1996-12-29 15:19:00
530,7,590,4.0,1996-12-29 15:03:06
531,7,592,3.0,1996-12-29 15:14:23
532,7,594,4.0,1996-12-29 15:00:20
533,7,595,3.0,1996-12-29 15:00:44
534,7,610,3.0,1996-12-29 15:01:14
535,7,671,4.0,1996-12-29 14:40:06
536,7,708,3.0,1996-12-29 14:39:04
537,7,720,5.0,1996-12-29 15:00:19
538,7,724,2.0,1996-12-29 14:39:44
539,7,736,1.0,1996-12-29 14:38:24
540,7,737,1.0,1996-12-29 14:39:23
541,7,745,5.0,1996-12-29 15:00:20
542,7,780,3.0,1996-12-29 14:38:23
543,7,786,2.0,1996-12-29 14:39:04
544,7,924,4.0,1996-12-29 15:04:49
545,7,1036,3.0,1996-12-29 15:18:22
546,7,1073,3.0,1996-12-29 14:39:04
547,7,1079,4.0,1996-12-29 14:48:40
548,7,1080,4.0,1996-12-29 14:48:09
549,7,1097,3.0,1996-12-29 15:05:08
550,7,1125,3.0,1996-12-29 14:52:33
551,7,1129,3.0,1996-12-29 15:18:23
552,7,1136,4.0,1996-12-29 14:48:09
553,7,1148,5.0,1996-12-29 15:00:19
554,7,1196,5.0,1996-12-29 15:17:14
555,7,1197,3.0,1996-12-29 14:48:09
556,7,1198,5.0,1996-12-29 15:17:15
557,7,1210,5.0,1996-12-29 15:17:14
558,7,1220,4.0,1996-12-29 14:49:39
559,7,1223,5.0,1996-12-29 15:00:44
560,7,1225,5.0,1996-12-29 15:04:06
561,7,1231,4.0,1996-12-29 15:05:21
562,7,1240,4.0,1996-12-29 15:17:42
563,7,1242,5.0,1996-12-29 15:04:49
564,7,1270,3.0,1996-12-29 14:50:36
565,7,1275,4.0,1996-12-29 15:18:00
566,7,1278,3.0,1996-12-29 14:50:36
567,7,1287,4.0,1996-12-29 15:05:32
568,7,1288,4.0,1996-12-29 14:50:01
569,7,1291,3.0,1996-12-29 14:48:40
570,7,1298,3.0,1996-12-29 15:07:51
571,7,1302,4.0,1996-12-29 15:07:51
572,7,1307,3.0,1996-12-29 14:50:01
573,7,1353,3.0,1996-12-29 14:42:15
574,7,1371,3.0,1996-12-29 15:19:20
575,7,1372,3.0,1996-12-29 15:18:22
576,7,1373,2.0,1996-12-29 15:20:30
577,7,1374,4.0,1996-12-29 15:17:15
578,7,1375,3.0,1996-12-29 15:19:00
579,7,1376,3.0,1996-12-29 15:17:42
580,7,1394,3.0,1996-12-29 14:54:48
581,7,1405,5.0,1996-12-29 14:42:58
582,7,1408,1.0,1996-12-29 15:19:00
583,8,32,5.0,2006-08-01 22:50:05
584,8,45,2.5,2006-08-01 01:46:12
585,8,47,5.0,2006-08-01 22:40:36
586,8,50,5.0,2006-08-01 04:42:53
587,8,110,4.0,2006-08-02 01:01:08
588,8,260,3.5,2006-08-01 22:40:29
589,8,282,2.0,2006-08-01 01:43:40
590,8,296,4.0,2006-08-01 22:49:40
